-5.743593945862719430e+00,-3.861736981935592894e-03,-1.013501426909614977e+00,6.617301426888815286e+00,-1.624233776075886482e+00,-6.918881534244791354e+00,-7.430086497012585056e+00,8.092202378063028334e+00,1.039791297912597656e+01
1.520460630254980572e+00,6.312685895869229569e+00,-1.152171691220342353e+00,4.748413412928481847e+00,3.871569209623206831e+00,7.524515827218515085e+00,4.759758913883921139e+00,-5.083796922819773911e+00,7.145170211791992188e+00
8.859101643660114433e+00,-4.863849638696575717e+00,7.096774766622715447e-02,-2.773419717221083935e+00,5.190971698301540371e+00,-6.632483063639442733e+00,2.772992076892691671e+00,-5.568311046297392153e+00,8.654748916625976562e+00
-5.719632852900540243e+00,-5.389865629422319060e+00,7.979304708801670643e+00,4.553079128233257222e-01,-4.805958192349866209e+00,6.269518166751183230e+00,-4.325190606394095916e+00,9.700447211634035227e+00,1.014834594726562500e+01
-8.173390369225826291e+00,9.317513770631251191e+00,2.181263758691837751e+00,-1.382937595789606178e-01,6.235551123618343183e+00,8.355513412607098900e+00,-8.045115961644572877e+00,-2.178897962978821212e+00,8.535742759704589844e+00
8.094250436090767664e+00,2.645842746547844015e+00,-3.846288222034790039e+00,-2.896169161210835341e+00,4.041821929035471328e+00,8.350265997302646070e-01,4.853156714414021522e+00,8.798985921281797573e+00,1.634855651855468750e+01
-9.327620761054424392e+00,-3.667669400850552819e+00,6.717997055811760987e+00,6.554452016350047927e+00,-9.623626449468183353e-01,-5.790421736872996661e+00,-6.625570630124091309e+00,5.159169835715998076e+00,1.033998203277587891e+01
3.800648895880815559e+00,-7.087208414773524368e+00,5.896101059465099326e+00,5.225902196141733569e+00,6.983496263534068049e-01,1.207337784234773892e+00,4.611583702693199172e+00,1.554229378668877004e+00,1.136048030853271484e+01
4.654281980450980072e+00,9.918912155225115157e+00,-4.656759736944189321e+00,3.216374345378552491e+00,5.025023809340861902e+00,9.825388415876517456e+00,1.941733967988364284e+00,-8.956924806326057364e+00,7.913985252380371094e+00
-1.329159987407280141e-01,3.047056625084323400e+00,3.897840974017432458e+00,9.166296509746047150e+00,-4.156011114598365808e+00,-5.697923212431863504e+00,-4.192684695271231554e+00,2.974556498757269907e+00,1.523367786407470703e+01
7.172814269768295503e+00,5.608307724459784538e-01,-8.153272484310384982e+00,4.751472633932083411e+00,-5.868910321785525852e+00,1.215814579885851288e+00,-3.333410795260192572e+00,-7.331610679720295565e+00,5.673754215240478516e+00
-5.823186698033229192e-01,5.645842519174751217e+00,4.042893142387239180e+00,1.369541009510975016e-01,6.123850748397675403e+00,-5.345444111467323012e+00,3.698938340728386009e+00,6.429915733528474675e+00,2.157076454162597656e+01
2.998622082334208017e+00,-1.512089414745830140e+00,-4.750704129541665210e+00,5.826444549454706134e+00,-8.972070741003250305e+00,5.099079075274273620e+00,-7.001878505098828143e+00,9.280351196250514079e+00,1.163405132293701172e+01
1.911087270139793404e+00,-8.965079104843148627e+00,-9.165690072167649305e+00,8.342566370913345963e+00,6.866555647565512288e+00,-8.595261719280333779e-01,-5.723800400802705468e+00,-5.783924133593048467e+00,6.703362464904785156e+00
2.209092394414140514e+00,-5.844341476669185909e-01,-7.396355139584671612e+00,-9.169557305374295808e+00,8.250571840796695255e+00,-1.848733683074236467e+00,8.944569744732255856e-01,1.933457905792971943e+00,1.909247398376464844e+01
-9.519112525234854516e+00,3.429145519427647670e+00,2.817383880750323755e-01,9.581464928525523561e+00,-5.465703158953338914e-01,-6.592929409453846645e+00,-1.347184609125438470e+00,-2.608599821653361239e+00,6.854135036468505859e+00
-8.876187825240666740e-01,-5.889669764052740675e-01,3.700914976391844746e+00,7.195961586617379169e+00,-1.269753535550641743e-01,6.895426297938168858e+00,1.175387118952910370e+00,8.139880299465467317e-01,1.052196216583251953e+01
-1.661829745166070182e-01,4.983977709757272834e+00,8.229740334480268871e+00,-6.853072037991772447e+00,7.384039665316862511e+00,-5.044496382465382567e+00,-4.227433955628012718e+00,6.468315168583131936e+00,1.857819175720214844e+01
-4.140904888461360400e+00,9.699043192695157245e+00,6.215602246402131215e+00,-3.486368331692464295e-01,4.762140764379328317e+00,6.715499740026078968e+00,9.556497202226385212e+00,6.059243020298300308e+00,1.713002395629882812e+01
-1.207957484219530642e+00,-3.407866639691845556e+00,-4.189940059767589986e+00,9.860610654097207828e+00,8.771849529462851791e+00,1.219506292084169274e+00,-6.429823335356101843e+00,6.331347482494848578e+00,1.455241298675537109e+01
9.973970233941010122e+00,7.493861366686687120e-01,-1.763324025935428807e+00,-2.417937448939269096e+00,-1.890198384104555984e+00,2.130652200832175325e+00,-6.563384500809704036e+00,-1.711447497221179503e+00,3.885051488876342773e+00
-4.811562103841382054e+00,3.224931007372362046e+00,9.715452239215188968e+00,7.045961510301474107e+00,6.101466494067167901e+00,4.443289716689012181e+00,-9.833692294749276641e-01,-9.973760235234866656e+00,7.029032230377197266e+00
6.288259364284311204e+00,1.622539094756135114e+00,-6.972210609840572282e+00,-4.416559053359687681e+00,-8.402380611094946161e+00,-8.242201587146631425e-01,4.128048526484370484e+00,4.688631823159719048e+00,1.249814319610595703e+01
1.568318865144156860e+00,-2.775322571015261808e+00,2.196913424294645978e+00,-2.441053005353985839e-01,6.637279317977522908e+00,7.190151137165710082e+00,-8.308400260414023464e+00,4.903677364648679315e+00,1.526037216186523438e+01
-7.266452448641205208e+00,-7.473602346262982365e+00,1.203124099366110755e-01,-9.996232618854588026e+00,-7.395270135697666447e+00,9.360324712264620928e+00,-2.860869025587435388e+00,2.739534213774001969e+00,8.901239395141601562e+00
2.575299481586753814e+00,6.390432429800590342e+00,-7.287079471852582202e+00,-6.800955905071594643e+00,-1.542855620144758078e+00,6.343605579533907246e+00,-2.697184129627303584e+00,-3.055199186626989416e+00,3.796457290649414062e+00
-5.306113944219634782e+00,1.008931743491546129e+00,-2.705617342055433028e-01,3.672698115186495471e+00,7.993057030447229039e+00,4.659209156574926070e+00,4.463323662270383352e+00,-2.279840010281564133e-01,7.102513790130615234e+00
1.328249998877872429e+00,-6.457953453307463398e+00,3.643313209360616867e+00,5.513634708765716042e+00,-4.981344432252983623e+00,9.831821893121560407e+00,7.374702923255426867e+00,-3.086869804131142203e+00,8.488137245178222656e+00
6.832485763239905197e+00,5.837463351280533175e+00,2.126108457708220101e-02,2.619169895980144602e+00,-3.132250963300087676e+00,6.451112010118592366e+00,-6.129471406695774505e+00,3.663901232135042818e+00,7.530631065368652344e+00
-6.589260824327336508e+00,-5.008057164088873137e+00,3.956064692761620094e+00,-9.860711465120992614e-01,-8.107731526620110429e+00,-1.310216737790740993e+00,-5.531122454295804403e+00,4.396085203104993511e+00,1.294922637939453125e+01
1.721228676676098246e+00,7.184269019835134884e+00,6.486563350311460141e+00,6.942755951101776901e+00,-5.090801945888914659e+00,6.223595807239433952e+00,-3.903528849522959199e+00,1.298464810432145455e+00,1.090453338623046875e+01
6.970264790897342522e+00,-9.223640171180612413e+00,-1.361937214244129279e+00,5.800864389936283061e+00,1.654485086294171126e+00,5.778990845938430709e+00,6.404525654480714536e+00,5.311326813678203251e-01,8.378276824951171875e+00
5.078554010247444239e+00,-4.914714989649164423e+00,2.977168664404077347e+00,8.733466481373636014e+00,1.530913977317585051e+00,-3.615007735299298197e+00,4.555894869237365086e+00,-1.832999032301472653e+00,1.148672485351562500e+01
3.477236074280918743e+00,3.723845365430832999e+00,8.431474759862403801e+00,-6.983350128165501935e+00,7.220750477001484313e+00,-7.247616871312184017e+00,-1.005244459761955866e+00,-6.067470597595838733e+00,1.026517105102539062e+01
-5.785411766922288201e+00,6.307079114045738066e+00,-7.380781798481637068e+00,-7.088548029883465773e+00,-7.028391846391091491e+00,7.825224702688945655e+00,-7.985566840000448252e+00,8.202134592635747623e+00,9.661281585693359375e+00
1.985689951377411333e+00,6.289085829866788657e+00,-3.301492063301054714e-01,-4.417045305335931538e+00,-2.940681593493545520e+00,-9.974904208398678307e+00,3.039535213590413676e+00,-7.161947378103750594e+00,8.511097908020019531e+00
5.684956058833082082e+00,-6.068866851550485109e+00,-7.953678931978647171e-01,5.809902973477896637e+00,3.351499697969018143e-02,3.466300165258910937e-01,9.460662383901269123e+00,5.803811752288883241e-01,9.120136260986328125e+00
3.128890474505592323e-01,-6.246612700379383654e-01,-5.398028405951105668e+00,-4.464819494495799290e+00,-1.265275209016200719e+00,-2.104124523314830242e+00,7.152088210416394531e+00,5.131625958468779558e+00,9.972764968872070312e+00
-2.402906888245133210e+00,-6.355897467475390528e+00,2.041587365731862391e+00,-8.927200047346691036e+00,6.381833964140085413e+00,4.298182645585109540e+00,-6.279124702333886532e+00,-2.793937736627429835e+00,6.246476173400878906e+00
-5.567163538152257729e-01,-9.152611806655350790e-01,-7.734981621568768340e+00,4.877884949443734186e+00,1.566872027498607878e+00,-5.199260020994362463e+00,8.727903030018833164e+00,-2.313424982098819527e+00,9.299761772155761719e+00
-1.655932046275999880e+00,-5.696555102571052132e+00,-8.409633380643821710e-01,-7.262752163983227760e+00,-3.858729715300473373e+00,-5.523054568732533198e+00,-1.469098925137473088e-01,8.356759442947716110e+00,1.143046092987060547e+01
-7.681024071770609751e+00,8.477954052575999100e+00,3.314357620042862607e-01,-6.335478428817729046e+00,5.240799935683766009e+00,-5.669583251384555211e+00,1.561376519907863525e+00,-7.460984100748254022e+00,1.315638446807861328e+01
5.992448015605756240e+00,-3.866896686167276442e+00,-4.978400974175807292e+00,-6.752897282166636650e+00,-3.495513575385467142e+00,-4.119541999987492709e+00,7.482888549396975009e+00,1.143578949998495631e+00,1.036054325103759766e+01
1.577014992906242696e-01,7.274736770883375669e+00,5.102987033224939850e+00,7.553309251885423237e+00,5.008354714719814638e+00,3.668150532396200703e+00,-4.292438784135594432e+00,-3.779409966389870590e-01,7.029032230377197266e+00
-2.384059148466000089e+00,-9.456697744178253373e+00,6.009792801212178404e+00,-6.417046609236962240e+00,-7.630453793737121515e+00,8.463739146667915492e+00,2.605052806616614092e+00,-9.629572063601239407e+00,5.144743919372558594e+00
-3.549007199470715079e+00,-1.167955031745755434e+00,1.656397251606112064e+00,-5.683039725579028811e+00,-6.401840292964687151e+00,7.205193728413966880e+00,3.554558659071114235e+00,2.068248011509876250e+00,8.980319023132324219e+00
-9.529880551601063843e+00,9.963125818786981114e+00,1.649369721136974221e+00,3.160074776240570316e+00,8.710803167526055546e-01,3.388722732549355854e+00,-8.925744172030132262e-01,3.517468732190263125e+00,1.047346687316894531e+01
-1.996034778340707305e-01,-9.237765569882430583e+00,-9.137320419006451644e+00,-3.877228996889452439e+00,2.188987750589321379e+00,4.495124284906930612e+00,6.675147134995771836e+00,-9.855250856882769028e+00,5.410485744476318359e+00
-2.961032301622783081e+00,9.502858461727967665e-01,5.480079536579751220e+00,5.949546228066065368e+00,-4.037235333220722922e+00,-1.502510754157098560e+00,-4.828058119627451461e+00,-2.816839890114922085e+00,8.989152908325195312e+00
4.535720467159586988e+00,-1.264252540240409672e+00,2.950137439490085001e+00,2.161030418238812700e+00,3.358142571086975892e+00,4.782914369804462495e+00,-3.161434164206511355e+00,6.940337683592407103e+00,1.505906105041503906e+01
6.298785983835543334e+00,7.907427212617971435e+00,-1.614849619738137676e+00,5.166523498315862994e+00,-4.757858621906612129e+00,7.623565526366327560e+00,-8.656958538917777446e+00,5.105754591836973333e+00,7.530631065368652344e+00
1.071394286917026761e-02,-8.476278841138373821e-01,-7.942588108673238168e+00,6.680891928554700598e+00,-9.313722953534806948e+00,-6.391819899070809718e+00,-5.612749826626792782e+00,2.704363256473222066e+00,1.039791297912597656e+01
5.273078204048299966e+00,9.861645042555050367e+00,3.709402910413357901e+00,-6.023294300836483650e+00,5.823900384965956079e+00,-1.868345600906426540e+00,-5.434291469093572857e-01,-5.413727858728718090e+00,1.026517105102539062e+01
9.915813782735682480e+00,8.164525450739663626e-01,6.504981455546271718e+00,-9.225342621289627232e-01,-6.383053365181279304e-01,4.476128305746172487e+00,-8.900947268500447151e+00,-2.824358268490922974e+00,6.368496894836425781e+00
8.180043129922406564e+00,-1.834334230006549049e+00,6.819587502699217652e+00,7.078184571245675016e+00,7.058083305942233210e+00,-2.309961105051250740e+00,-1.470065614378963659e-01,-4.581804225160627908e+00,1.130261230468750000e+01
-4.125095630646633538e+00,-5.274628672074868518e+00,-2.135163449449388295e+00,-9.775785554898430263e+00,3.349948577428062180e+00,-6.986907525062346913e+00,1.626512293936315245e+00,-4.107347131562441689e+00,1.026244640350341797e+01
5.828114121590102670e+00,8.290461405835003461e+00,-5.156780488364629988e+00,2.751055210485205293e+00,-5.036363472218379655e+00,7.341457867920038183e+00,1.392122888533597447e+00,-3.908576537348733559e+00,6.814166069030761719e+00
2.396244132450433995e+00,-1.841678932893620058e+00,8.198450915374934311e+00,8.031621579002873546e+00,4.331725456313471057e-01,1.032165153912600886e+00,5.463310271494572490e+00,-2.658566777661002689e+00,8.782681465148925781e+00
-8.365690311112603084e+00,-9.630289720606628023e+00,-5.370054017612176267e+00,3.143214210354482674e+00,1.948209669905036634e-01,9.032214076378114243e+00,6.913962230828637701e+00,7.574223586099893879e+00,7.976030349731445312e+00
-1.647199194999171112e+00,-3.415522880851926679e+00,2.584142395151591387e+00,-8.396334374494934139e+00,3.632802501988958710e+00,-5.573701179787066806e+00,-2.401052397030111862e+00,-7.772987105421231391e+00,1.419949054718017578e+01
6.334227733192271614e+00,-5.940530302846111610e+00,7.019636974219558567e-01,5.928745601118146524e+00,8.397000623971099031e+00,9.603680936903561616e+00,4.781653556320984322e+00,7.700164560207340969e+00,1.624463844299316406e+01
-6.565487665349685642e+00,7.253353879075774557e-02,6.558921691363241990e+00,-5.179565999626268180e+00,9.547119812564027086e+00,5.389589381530086598e+00,-9.099081369355237925e+00,-9.953022758594558539e+00,6.246476173400878906e+00
-5.646334946134246024e+00,-9.935972688629783889e+00,5.616303058148201188e+00,4.892762748242153847e+00,6.968622097608331956e+00,-6.298248060370479351e+00,-9.806858547418013217e+00,5.692109837547587148e+00,1.812581062316894531e+01
-5.721368943196322832e+00,9.900182764463039575e+00,7.230690760378998050e+00,-9.809176788489672560e+00,-7.552545324260115933e+00,-6.471891118518748875e+00,4.541524963323213981e+00,-5.084587891713141516e-01,1.188936042785644531e+01
-1.129170242667566271e+00,6.796120917688256213e+00,-6.899973373938992793e+00,8.098369330907388530e+00,2.744632563856288954e+00,2.705897610848227330e+00,9.553037666062454747e+00,-4.230785458047461312e+00,7.102513790130615234e+00
5.179723104228180830e+00,-5.939362017251976766e+00,-2.007928031850325645e+00,-3.476100047419452110e+00,-1.268497101826200790e+00,9.860756605660782270e+00,4.773782561936652513e-01,-6.960995896775353131e+00,2.261995553970336914e+00
7.127624967244738485e+00,7.519579398468621889e+00,-9.023063159794881827e+00,-6.229178856192525870e+00,-5.461239419082026814e+00,6.158304667345934291e+00,2.713987261765453241e+00,-4.822712834414648597e-01,6.563374042510986328e+00
-2.096595378664394715e+00,3.678213426254481888e+00,-3.503373801632401197e+00,-2.430057158003997131e+00,3.785284965705255189e+00,-9.476153712826000941e+00,-1.971881378554574127e-01,-9.455936143821954687e+00,1.077250003814697266e+01
4.205598983209739572e-01,-8.746622676616054193e+00,-3.705473652497534687e+00,1.335630290776137485e+00,-9.080456300487469434e+00,7.966718963957138300e+00,-2.675228392534963362e+00,5.678698435448376713e+00,9.172092437744140625e+00
5.827137978455338541e+00,9.980279347305010873e+00,-4.284637228036984880e+00,1.210872866569513207e+00,-1.855349190269677706e+00,-1.166657699200055021e+00,7.930313432726642020e+00,5.585414035223834617e-02,9.509706497192382812e+00
-1.687135649973948048e+00,-3.203271259897901402e+00,5.384723634189334973e+00,-1.894064976778317089e+00,7.527433254429425347e-01,-4.374787830164499347e+00,-8.434216029466218956e+00,-7.288152961474234637e+00,8.089829444885253906e+00
8.918520069667493999e+00,-1.627574754969142390e+00,-1.443876099380638323e+00,-3.380714781396346069e+00,9.293780381662337220e+00,-3.077099763707924041e+00,5.393130197151201344e+00,-4.345331964757315646e+00,8.654748916625976562e+00
6.314889778410602617e+00,2.170435826588370531e+00,6.703147390773935399e+00,9.040546998267863898e+00,9.581625696080106280e+00,4.958274007203867129e+00,-9.381543068205228764e+00,-9.669334248819163591e+00,5.481035232543945312e+00
5.166058588645231708e+00,-7.081881524294462160e+00,9.446559573888023920e+00,1.952537690092636780e+00,6.463143757240345622e+00,6.383283399627270427e+00,9.251518490573225506e+00,-5.609952195663887586e+00,9.295515060424804688e+00
6.199963212068432483e+00,3.266766415868275431e+00,8.578538997273490452e+00,3.307473263138662745e+00,1.639123286241053634e+00,-3.448570307088769660e+00,-9.233564442744697232e-01,4.591048545070499642e-01,1.643991279602050781e+01
-5.439706122013816980e+00,-2.206808815887979947e+00,-2.449381654485329740e+00,-6.827896934174455978e+00,-5.563382938043770487e+00,4.847655197323327059e+00,-9.107753324605505796e+00,6.498360555019353058e+00,8.901239395141601562e+00
6.553180961392079951e+00,7.448418651900411191e+00,-2.614401209167063200e-01,-2.162491554418437545e-01,8.932492381107717705e+00,4.061132677991029283e+00,-7.178246067907974037e-01,-7.154911832414201811e+00,5.867032527923583984e+00
5.114978415199464834e+00,4.359587131467408838e+00,3.442636615080463258e+00,-8.245924656573251355e-01,-9.741422889990456468e+00,4.559292680125835773e+00,-8.014350147269784230e-01,8.411227918671720261e+00,1.353129673004150391e+01
-9.343410514431356617e+00,-2.782533157946705415e+00,1.092131026973291341e+00,-3.542905728624957007e+00,3.115867441048720821e+00,7.802439729874894425e+00,1.395818412097877825e+00,-9.313539777874343173e+00,6.901558399200439453e+00
-7.123334301398418944e+00,5.934486668394725939e+00,-1.360456776956018743e+00,2.948546684581733857e+00,9.029013948857965488e+00,-3.072410115394452745e+00,7.128967472853211973e+00,-4.481129952784086434e+00,1.014176940917968750e+01
-2.750548820764757707e+00,-6.697044373725777433e+00,-8.105083086452433250e+00,-4.031498252399766002e+00,-6.074484024530693027e+00,6.142919314518294982e+00,-4.392259542389744809e-01,-3.995104113637655274e+00,5.415087342262268066e-01
4.660795915247319954e-01,-6.198604020283770666e+00,1.988247197354473528e+00,-5.310475307246782961e+00,9.783541600812018402e+00,-4.537763464803443725e+00,-1.001197226753898661e+00,6.481500228267545793e+00,1.923445320129394531e+01
-8.812945683925722307e+00,-4.931250076548970185e+00,7.705040503044980227e+00,9.695052643684153537e+00,3.949884889164730239e+00,-6.940407277306805511e+00,3.135300238475981160e+00,4.444407322917454550e+00,2.390084266662597656e+01
-1.643869116349971904e-01,8.670770526041120974e+00,-5.572087921818558165e+00,-2.071861954713640763e+00,-6.664413956422182039e+00,-9.380231738765676397e-01,9.547850762001466762e+00,1.854097026210590471e+00,1.275043487548828125e+01
-9.932665664501429958e+00,-7.102643529106497766e+00,3.578522782873106323e+00,2.223652832945788305e-01,-5.015719560720199866e+00,1.568447512471259131e+00,5.014972237897669771e+00,-7.776506785133805444e+00,7.716547966003417969e+00
6.667126182133689127e+00,-2.548654094174757745e+00,6.495982872505624783e+00,-7.210261999441931025e+00,-7.315846065408155852e+00,4.376578280432878998e+00,-1.969970505043633580e+00,-4.376881966275806946e+00,4.862501621246337891e+00
-4.418246440723629931e+00,5.847341435441904878e+00,6.660789304645309272e-01,6.690782992075387625e+00,-6.458269263970457530e+00,7.859863945256503115e+00,-8.221299088405304545e+00,8.801545636673033357e+00,1.043038082122802734e+01
-5.946696880738915780e+00,-8.284210206835190604e+00,-9.104044982371847894e+00,-9.361012284719201659e+00,2.461062813138113370e+00,7.926674922235537935e+00,3.625825317169956818e+00,-8.696692582748738687e+00,5.410485744476318359e+00
-5.180666227857821937e+00,-2.803837432538385244e+00,9.269016709194453085e+00,-9.231888624210817795e-01,9.522045076849686041e+00,7.252553866858573173e+00,1.673546247004971121e+00,4.352455538540400681e+00,1.391864490509033203e+01
-1.722968392540984439e-01,9.010607914637322580e+00,7.241523433922658626e-02,-5.217647721616927470e+00,4.109460123852555213e+00,-5.048979188871705048e-02,7.292193449975950870e+00,-5.106504629341984014e+00,1.178706169128417969e+01
8.773906172245144575e+00,9.018764372463959234e+00,3.671908040955075947e+00,8.016428554746756419e+00,3.294706034037673703e+00,-6.757543886570076097e+00,2.570164355846635829e+00,8.709649566348435457e+00,2.312721252441406250e+01
-3.274632166208968798e+00,-1.243581022349440346e+00,4.099503816166931713e+00,2.982578583284304585e+00,8.252193789253500000e+00,2.853504712247246999e+00,8.492173082990007060e+00,5.441060101982518660e+00,1.597018718719482422e+01
7.302165919787366732e+00,6.299463532606711880e+00,-1.284040526790164449e-02,5.735646102985080930e+00,-7.069798471229445269e+00,-4.968623216921354668e+00,5.469899273539995832e+00,-9.241322757600924476e+00,8.097728729248046875e+00
3.731097905924688263e+00,-6.647033188847080609e+00,1.205380985540390526e+00,8.694026660899126568e+00,-7.077437435437876623e+00,8.363411141338726651e+00,9.318919207473285837e+00,-9.448889433750931488e+00,8.493204116821289062e+00
1.906725162194614853e+00,-9.997496799170438209e+00,8.220883202956276392e+00,6.850257019099466049e-01,7.254796119577850533e+00,2.691462298661807750e+00,2.380687773663947127e+00,6.453702976242002620e+00,1.635146141052246094e+01
7.674895493673194125e+00,-7.532997419799465355e+00,-2.773204588889224276e+00,9.180410664505295415e+00,8.529435193730144249e+00,1.998578307904823603e+00,-3.459391057068810227e-01,-7.869525785578592725e+00,3.685079336166381836e+00
5.669174983477811125e+00,-9.261915156271827598e+00,-6.330961366320682515e+00,-2.576797707964164630e+00,7.163963606954062868e+00,4.171491830696425041e+00,-2.287180798059935682e+00,6.226482101342444508e+00,1.590476226806640625e+01
1.832752315468152204e+00,-3.855741960185392614e+00,-9.124058614965683489e+00,3.025340491627034112e+00,5.690819708369215135e+00,7.387728529308073888e+00,-7.856335675163994559e+00,8.060986591289761805e+00,1.560193824768066406e+01
6.995809893514014277e+00,-6.705389716494407182e+00,5.560957592178759512e+00,-9.654352554901015182e+00,8.574923397176664963e+00,2.741541667772171564e+00,9.965550885504153911e+00,6.744257115857763552e+00,1.399347114562988281e+01
-8.707355419172692734e+00,2.471624950902569395e+00,-1.502931432796380307e+00,3.753945364795793438e+00,-5.952321688850177317e+00,-7.902207215615866254e+00,-6.431612699648276532e+00,4.263232693621329616e+00,1.312070655822753906e+01
-2.478906157902334151e+00,3.608089393919096111e+00,-1.926329563478843099e+00,8.320438411789659483e+00,-9.723608362282622153e+00,-5.552577177457345137e+00,-1.426073857615890006e+00,-5.477993292129228919e+00,4.699863433837890625e+00
6.712333229493083309e+00,-3.771904223966917158e+00,-8.092227342370517107e-01,-6.838203005033829385e+00,-8.816032109222042834e+00,8.998768608282432524e-01,-3.778173750711903978e-01,6.197868264596195331e+00,1.098687267303466797e+01
-3.860008703104053751e+00,8.279180399285554159e+00,-1.873558700848665381e-01,6.244602020111681639e+00,-6.648307863478787993e+00,4.369385758639303674e-01,2.414101608279676014e+00,-1.650973063609910696e+00,6.331978797912597656e+00
8.855824114065807606e+00,-2.451784084630508787e+00,-1.532536457739503533e+00,3.418753566869806804e+00,7.359686805654803265e+00,-9.900524169254952156e+00,9.451993293472622071e+00,-2.579337658647993692e+00,1.000039196014404297e+01
4.278678726445690472e-01,1.690091380834218171e+00,-3.785241958209804025e+00,3.655499015424766185e+00,8.892347002693782088e+00,-7.212576049953329793e+00,-4.175300784796018405e+00,4.953124609429748304e+00,1.749559593200683594e+01
-5.905504597294736868e+00,-8.054041228284216203e+00,-2.844202215272060741e+00,4.768633997300135263e+00,-3.786794113223550085e+00,-4.683390952486616854e+00,9.613866211816553431e+00,-4.124247974945307149e+00,7.601039409637451172e+00
1.991088377499153239e+00,4.749547021217271237e+00,-2.468470900422183867e+00,9.305233527474566557e+00,1.417635786684297017e-01,9.806967756255762225e-01,-2.295824190484054839e-01,9.913639155377399703e+00,8.200839042663574219e+00
